"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"21:37hrs Kemalangan kereta Km 431.3 arah Utara dari Sungai Buaya ke Bukit Beruntung. Tiada lorong terhalang. Trafik… https://t.co/gS7AxvnqMs",FALSE,2,NA,2019-11-07 13:37:12,TRUE,NA,"1192435838019235840",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","plustrafik",0,FALSE,FALSE,NA,NA
"21:16hrs Awas! Lori rosak Km 258.5 arah Selatan dari Kuala Kangsar ke Terowong Menora. Lorong kiri ditutup. Trafik… https://t.co/6HwGQL4D5b",FALSE,2,NA,2019-11-07 13:16:33,TRUE,NA,"1192430638114263040",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",1,FALSE,FALSE,NA,NA
"21:02hrs Kerja penyelenggaraan Km 247.2 - Km 246.0 arah Selatan dari Senawang ke Pedas Linggi. Lorong kiri ditutup.… https://t.co/4xnKzQ2QFM",FALSE,0,NA,2019-11-07 13:02:37,TRUE,NA,"1192427135115247617",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",1,FALSE,FALSE,NA,NA
"20:59hrs Status terkini, lorong kiri masih ditutup. Trafik perlahan 3Km &amp; cuaca hujan. Patuhi arahan papan tanda.… https://t.co/n0oZVh41Ml",FALSE,1,NA,2019-11-07 13:01:17,TRUE,NA,"1192426799558356992",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",1,FALSE,FALSE,NA,NA
"19:46hrs Status terkini, lorong kanan dibuka &amp; kenderaan telah dialihkan ke lorong kecemasan. Trafik perlahan.Harap… https://t.co/DnAWVH2YWi",FALSE,0,NA,2019-11-07 11:46:50,TRUE,NA,"1192408061136244736",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"19:33hrs Kemalangan kereta di persimpangan Changkat Jering dari arah Kuala Kangsar ke Changkat Jering. Lorong kiri… https://t.co/VOSHyb9gjP",FALSE,3,NA,2019-11-07 11:33:15,TRUE,NA,"1192404641708822529",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","plustrafik",0,FALSE,FALSE,NA,NA
"19:31hrs Kemalangan kereta di NKVE km 12.5 arah Utara dari Shah Alam ke Subang. Lorong kanan terhalang. Trafik perl… https://t.co/616DOBgoco",FALSE,0,NA,2019-11-07 11:31:45,TRUE,NA,"1192404264754114560",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"19:19hrs Kemalangan motorsikal Km 458.5 arah Utara dari Bukit Lanjan ke Sungai Buloh. Tiada lorong terhalang. Trafi… https://t.co/GseWVTdggS",FALSE,1,NA,2019-11-07 11:19:52,TRUE,NA,"1192401273556893696",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"19:18hrs Trafik masih perlahan di sepanjang Jambatan P. Pinang dari arah Pulau ke Perai. Aliran trafik tinggi. Harap maklum. @LLMinfotrafik",FALSE,1,NA,2019-11-07 11:18:42,FALSE,NA,"1192400980454699008",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"19:17hrs Trafik perlahan di ELITE dari Putra Heights menuju ke USJ. Aliran trafik masih tinggi. Harap maklum. @LLMinfotrafik",FALSE,0,NA,2019-11-07 11:18:01,FALSE,NA,"1192400809620910081",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"19:16hrs Trafik masih perlahan dari Subang menuju ke Dataran Prima. Aliran trafik tinggi. Harap maklum. @LLMinfotrafik",FALSE,1,NA,2019-11-07 11:17:05,FALSE,NA,"1192400574374789121",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"19:15hrs Trafik perlahan di NKVE dari Kota Damansara menuju ke Shah Alam. Aliran trafik tinggi. Harap maklum. @LLMinfotrafik",FALSE,1,NA,2019-11-07 11:16:12,FALSE,NA,"1192400351451701248",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"17:51hrs Awas! Treler rosak di lorong masuk Tol Skudai.Trafik terkawal.pandu berhati-hati. @LLMinfotrafik",FALSE,2,NA,2019-11-07 09:57:12,FALSE,NA,"1192380471696482304",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"17:46hrs Awas! Maklumat awal lori rosak di lorong kiri Km 195 arah Selatan dari Bukit Merah ke Taiping (U). Pandu b… https://t.co/Cuq6UjnmKn",FALSE,3,NA,2019-11-07 09:47:26,TRUE,NA,"1192378016011186177",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",3,FALSE,FALSE,NA,NA
"17:43hrs Trafik perlahan di ELITE arah Utara dari Seafield ke Shah Alam. Aliran trafik tinggi. Harap maklum. @LLMinfotrafik",FALSE,3,NA,2019-11-07 09:43:43,FALSE,NA,"1192377079981051904",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"17:42hrs Trafik perlahan di NKVE dari Damansara ke Shah Alam. Aliran trafik tinggi. Harap maklum. @LLMinfotrafik",FALSE,2,NA,2019-11-07 09:42:40,FALSE,NA,"1192376813084790785",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"17:28hrs Status terkini,lorong kiri telah dibuka.Trafik terkawal.Pandu berhati-hati. @LLMinfotrafik https://t.co/Fdg8YkMXr8",FALSE,0,NA,2019-11-07 09:31:05,FALSE,NA,"1192373899909943298",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"17:27hrs Status terkini,kenderaan telah dialihkan ke lorong kecemasan.Trafik terkawal. @LLMinfotrafik https://t.co/SH9Ho4lSq3",FALSE,0,NA,2019-11-07 09:28:38,FALSE,NA,"1192373283473113088",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"17:26hrs Awas! Kemalangan Km 452.7 arah Utara dari Sungai Buloh Hospital ke Rawang (S). Tiada lorong terhalang. Tra… https://t.co/ihyMf4yPJz",FALSE,0,NA,2019-11-07 09:26:55,TRUE,NA,"1192372851531059200",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"17:21hrs Trafik perlahan selepas keluar Tol Sg.Besi menuju Pusat bandar.Aliran trafik tinggi. @LLMinfotrafik",FALSE,0,NA,2019-11-07 09:22:11,FALSE,NA,"1192371660759814144",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"17:02hrs Awas! Treler rosak Km 459.1 arah Selatan dari Sungai Buloh ke Bukit lanjan. Lorong tengah terhalang. Trafi… https://t.co/dzCSXcRwEb",FALSE,0,NA,2019-11-07 09:02:17,TRUE,NA,"1192366650986618882",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"16:53hrs Status terkini,lorong kiri masih ditutup.Trafik perlahan.Pandu berhati-hati @LLMinfotrafik https://t.co/Zoqz3sYsU9",FALSE,0,NA,2019-11-07 08:57:10,FALSE,NA,"1192365365063405568",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"16:52hrs Awas! Treler rosak Km 459 arah Selatan dari Sungai Buloh ke Bukit lanjan. Lorong kiri terhalang. Trafik te… https://t.co/cjIPT59frO",FALSE,0,NA,2019-11-07 08:52:42,TRUE,NA,"1192364238083223552",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"16:50hrs Awas! Kemalangan Km 55 arah Selatan dari Alor Setar (S) ke Pendang. Tiada lorong terhalang. Trafik terkawa… https://t.co/zuGQM56EkU",FALSE,0,NA,2019-11-07 08:50:59,TRUE,NA,"1192363808909479936",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"16:33hrs Status terkini,lorong kanan masih ditutup.Trafik perlahan @LLMinfotrafik https://t.co/piOanXvBfD",FALSE,1,NA,2019-11-07 08:34:25,FALSE,NA,"1192359638915670016",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",2,FALSE,FALSE,NA,NA
"16:27hrs Status terkini,lorong kiri telah dibuka.Trafik terkawal.Pandu berhati-hati. @LLMinfotrafik https://t.co/0wScAmFSZV",FALSE,0,NA,2019-11-07 08:28:12,FALSE,NA,"1192358073479778304",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"16:22hrs Status terkini,lorong kiri masih terhalang.Trafik perlahan.Pandu berhati-hati @LLMinfotrafik https://t.co/4W6bzeDqlz",FALSE,0,NA,2019-11-07 08:22:31,FALSE,NA,"1192356644283224064",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"16:14hrs Awas! Kemalangan Km 166.6 arah Selatan dari Jawi ke Bandar Baharu. Tiada lorong terhalang. Trafik terkawal… https://t.co/HefgKnetLX",FALSE,0,NA,2019-11-07 08:15:28,TRUE,NA,"1192354868393955328",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"15:57hrs Status terkini,insiden telah selesai.Trafik terkawal.Pandu berhati-hati @LLMinfotrafik https://t.co/m74JC9yXkZ",FALSE,0,NA,2019-11-07 07:58:19,FALSE,NA,"1192350554946539520",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"15:57hrs Insiden selesai. Trafik terkawal @LLMinfotrafik https://t.co/m74JC9yXkZ",FALSE,0,NA,2019-11-07 07:58:15,FALSE,NA,"1192350538131656704",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"15:53hrs Kerja pengalihan kemalangan sedang dijalankan Km 361.7 Slim River - Sungkai. Lorong kiri ditutup. Trafik perlahan @LLMinfotrafik",FALSE,0,NA,2019-11-07 07:55:00,FALSE,NA,"1192349719478947840",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"15:46hrs Awas! Treler rosak di Linkedua Km 11.8 dari Perling ke Gelang Patah. Lorong kiri terhalang. Trafik terkawa… https://t.co/5r4o2FVqeZ",FALSE,1,NA,2019-11-07 07:46:15,TRUE,NA,"1192347517649747968",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"15:37hrs Status terkini,insiden telah selesai.Trafik terkawal @LLMinfotrafik https://t.co/2Lo7bZThYb",FALSE,1,NA,2019-11-07 07:38:18,FALSE,NA,"1192345515100229632",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"15:36hrs Kerja penyelenggaraan Km 319.3 - Km 317.9 arah Utara dari Tapah ke Gopeng. Lorong kiri ditutup. Trafik per… https://t.co/MtOS9BTAMq",FALSE,2,NA,2019-11-07 07:36:32,TRUE,NA,"1192345070667587584",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"15:28hrs Awas! Treler rosak di NKVE Km 21.9 arah Selatan dari Bukit lanjan ke Kota Damansara. Lorong kiri terhalang… https://t.co/6fsB51zogu",FALSE,3,NA,2019-11-07 07:28:38,TRUE,NA,"1192343082752192512",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",1,FALSE,FALSE,NA,NA
"15:25hrs Awas! Kemalangan Km 39.7 arah Selatan dari Sedenak ke Kulai. Tiada lorong terhalang. Trafik terkawal. Pand… https://t.co/QYzxBZfTQd",FALSE,3,NA,2019-11-07 07:25:08,TRUE,NA,"1192342201063182336",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"14:43hrs Status terkini, lorong kanan masih ditutup untuk kerja pembersihan. Trafik perlahan 3km. Pandu cermat.… https://t.co/HIWniM5w6E",FALSE,6,NA,2019-11-07 06:44:45,TRUE,NA,"1192332039644540928",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"14:22hrs Status terkini,insiden telah selesai.Trafik terkawal. @LLMinfotrafik https://t.co/r9nF8Izc6J",FALSE,2,NA,2019-11-07 06:23:23,FALSE,NA,"1192326661364047872",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"14:13hrs Awas! Lori rosak di lorong keluar Tol Jawi.Trafik perlahan.Pandu berhati-hati @LLMinfotrafik",FALSE,2,NA,2019-11-07 06:13:59,FALSE,NA,"1192324297269764096",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"14:03hrs Status terkini kerja pengalihan kemalangan sedang dijalankan.Trafik perlahan 3km @LLMinfotrafik https://t.co/m74JC9yXkZ",FALSE,2,NA,2019-11-07 06:04:13,FALSE,NA,"1192321840120655872",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",1,FALSE,FALSE,NA,NA
"14:03hrs Awas! Treler rosak Km 137.9 arah Selatan dari Seberang jaya ke Persimpangan Perai. Lorong kiri terhalang.… https://t.co/xHtNVXIJgf",FALSE,1,NA,2019-11-07 06:03:31,TRUE,NA,"1192321664349925376",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"14:02hrs Kerja penyelenggaraan Km 179.4 - Km 180 arah Selatan dari Bandar Baharu ke Alor Pongsu. Lorong kiri ditutu… https://t.co/GLTaKX1WGN",FALSE,2,NA,2019-11-07 06:02:41,TRUE,NA,"1192321455255674881",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",1,FALSE,FALSE,NA,NA
"14:00hrs Kerja penyelenggaraan di NKVE Km 1.5 - Km 1.0 arah Selatan dari Setia Alam ke Bukit Raja. Lorong kiri ditu… https://t.co/WDh2ryE0ZZ",FALSE,2,NA,2019-11-07 06:01:18,TRUE,NA,"1192321106205495296",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"12:37hrs Status terkini,insiden telah selesai.Trafik terkawal.Pandu berhati-hati. @LLMinfotrafik https://t.co/Wfx0P02ifX",FALSE,0,NA,2019-11-07 04:38:12,FALSE,NA,"1192300192801808385",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"12:17hrs Trafik perlahan selepas keluar Plaza tol Sungai Besi menuju Pusat bandar. Aliran trafik tinggi. Harap maklum @LLMinfotrafik",FALSE,0,NA,2019-11-07 04:18:02,FALSE,NA,"1192295118910316544",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"12:11hrs Awas! Kemalangan Km 73.1 arah Utara dari Gurun ke Pendang. Lorong kanan terhalang. Trafik perlahan. Pandu… https://t.co/Mr9upfyKfd",FALSE,0,NA,2019-11-07 04:11:25,TRUE,NA,"1192293452421029889",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"12:07hrs Kerja penyelenggaraan Km 185.4 - Km 187.1 arah Selatan dari Alor Pongsu ke Bukit Merah. Lorong kanan ditut… https://t.co/uxCFoHIgg1",FALSE,0,NA,2019-11-07 04:10:13,TRUE,NA,"1192293149743300609",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"12:02hrs Kerja penyelenggaraan Km 444.7 - Km 442.9 arah Utara dari Rawang ke Sungai Buaya. Lorong kanan ditutup. Tr… https://t.co/n5LgFppakW",FALSE,1,NA,2019-11-07 04:03:02,TRUE,NA,"1192291341008437249",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"12:00hrs Kerja penyelenggaraan Km 69.4 - Km 71.6 arah Selatan dari Pendang ke Gurun. Lorong kanan ditutup. Trafik t… https://t.co/itBZg0ubqe",FALSE,0,NA,2019-11-07 04:00:25,TRUE,NA,"1192290683270250496",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"11:56hrs Kerja penyelenggaraan Km 303.2 - Km 302.9 arah Utara dari Tapah ke Gopeng. Lorong kiri ditutup. Trafik ter… https://t.co/bIw1QRTjpW",FALSE,0,NA,2019-11-07 03:56:28,TRUE,NA,"1192289692139393025",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"11:42hrs Kerja penyelenggaraan Km 199.3 - Km 196.5 arah Selatan dari Simpang Ampat ke Ayer Keroh. Lorong kanan ditu… https://t.co/4LIlHFCqHH",FALSE,0,NA,2019-11-07 03:43:00,TRUE,NA,"1192286299840860160",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"11:41hrs Kerja penyelenggaraan Km 441.9 - Km 443.2 arah Selatan dari Sungai Buaya ke Rawang. Lorong kiri ditutup. T… https://t.co/QkGB0SE5OW",FALSE,0,NA,2019-11-07 03:41:56,TRUE,NA,"1192286034882514946",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"11:38hrs Awas! Treler rosak Km 259.2 arah Selatan dari Kuala Kangsar ke Terowong menora. Lorong tengah terhalang. T… https://t.co/nvYwJ5AGU7",FALSE,0,NA,2019-11-07 03:38:20,TRUE,NA,"1192285126345912321",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"11:37hrs Kerja penyelenggaraan Km 142.1 - Km 140.1 arah Utara dari Juru ke Sungai Dua. Lorong kanan ditutup. Trafik… https://t.co/7hBsjb53lk",FALSE,0,NA,2019-11-07 03:37:43,TRUE,NA,"1192284971597062144",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"11:36hrs Kerja penyelenggaraan Km 170.4 - Km 168.1 arah Utara dari Bandar Baharu ke Jawi. Lorong kiri ditutup. Traf… https://t.co/nq0L6so1Nl",FALSE,0,NA,2019-11-07 03:37:01,TRUE,NA,"1192284795297910784",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"11:36hrs Kerja penyelenggaraan Km 206.9 - Km 209 arah Utara dari Ayer Keroh ke Simpang Ampat. Lorong kanan ditutup.… https://t.co/wo8vdnd994",FALSE,0,NA,2019-11-07 03:36:19,TRUE,NA,"1192284617350549508",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"11:35hrs Kerja penyelenggaraan Km 306.5 - Km 308.1 arah Selatan dari Gopeng ke Tapah. Lorong kiri ditutup. Trafik t… https://t.co/HjbK6w99hg",FALSE,0,NA,2019-11-07 03:35:32,TRUE,NA,"1192284421686095872",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"11:34hrs Awas! Kemalangan Km 297.5 arah Utara dari Bangi ke Kajang. Tiada lorong terhalang. Trafik terkawal. Pandu… https://t.co/RFnwuKrDZ5",FALSE,0,NA,2019-11-07 03:34:48,TRUE,NA,"1192284239569375234",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"10:52hrs Awas! Kemalangan selepas masuk Tol Subang.Trafik perlahan.Pandu berhati-hati @LLMinfotrafik",FALSE,0,NA,2019-11-07 02:53:33,FALSE,NA,"1192273858222538753",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"10:52hrs Trafik perlahan dari Senai ke Skudai.(Dalam pemantauan) @LLMinfotrafik",FALSE,0,NA,2019-11-07 02:52:21,FALSE,NA,"1192273554957467648",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"10:49hrs Awas! Kemalangan Km 296 arah Utara dari Putra Mahkota ke Bangi. Tiada lorong terhalang. Trafik terkawal. P… https://t.co/wMXwWIDrBh",FALSE,1,NA,2019-11-07 02:49:59,TRUE,NA,"1192272958565175296",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"10:39hrs Kerja penyelenggaraan Km 299.8 - Km 301.8 arah Utara dari Bangi ke Kajang. Lorong kanan ditutup. Trafik te… https://t.co/pqMA8RjfX2",FALSE,0,NA,2019-11-07 02:39:53,TRUE,NA,"1192270416024195074",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"10:37hrs Kerja penyelenggaraan Km 131.6 - Km 133 arah Utara dari Yong Peng (U) ke Pagoh. Lorong kiri ditutup. Trafi… https://t.co/mtJME45b3f",FALSE,0,NA,2019-11-07 02:37:49,TRUE,NA,"1192269898216591361",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"10:36hrs Kerja penyelenggaraan Km 141.5 - Km 142.5 arah Utara dari Yong Peng (U) ke Pagoh. Lorong kanan ditutup. Tr… https://t.co/xjvsncJIZb",FALSE,0,NA,2019-11-07 02:36:40,TRUE,NA,"1192269609526710279",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",1,FALSE,FALSE,NA,NA
"10:18hrs Kerja penyelenggaraan Km 164.3 - Km 162.5 arah Selatan dari Tangkak ke Bukit Gambir. Lorong kiri ditutup.… https://t.co/CWFwEVa7cb",FALSE,0,NA,2019-11-07 02:19:05,TRUE,NA,"1192265181809627136",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"10:18hrs Kerja penyelenggaraan Km 259.1 - Km 258.7 arah Utara dari Terowong menora ke Kuala Kangsar. Lorong kiri di… https://t.co/QMkYS2CIrT",FALSE,0,NA,2019-11-07 02:18:10,TRUE,NA,"1192264953144545280",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"10:06hrs Kerja penyelenggaraan Km 332.9 - Km 335 arah Selatan dari Tapah ke Bidor. Lorong kanan ditutup. Trafik ter… https://t.co/dWMibc4UQU",FALSE,1,NA,2019-11-07 02:06:53,TRUE,NA,"1192262111142924289",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"9:53hrs Kerja penyelenggaraan Km 332.9 - Km 335 arah Selatan dari Tapah ke Bidor. Lorong kanan ditutup. Trafik terk… https://t.co/3WS3s2vyGL",FALSE,0,NA,2019-11-07 01:53:44,TRUE,NA,"1192258802466213888",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"9:52hrs Kerja penyelenggaraan Km 78 - Km 76 arah Utara dari Gurun ke Pendang. Lorong kiri ditutup. Trafik terkawal.… https://t.co/TMvFMyBxeU",FALSE,0,NA,2019-11-07 01:52:55,TRUE,NA,"1192258600015581184",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"9:51hrs Kerja penyelenggaraan Km 221.6 - Km 220.8 arah Utara dari Kuala Kangsar ke Changkat Jering. Lorong kiri dit… https://t.co/DncxqnydRH",FALSE,0,NA,2019-11-07 01:51:39,TRUE,NA,"1192258277259784192",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"9:49hrs Kerja penyelenggaraan Km 375 - Km 373.9 arah Utara dari Behrang ke Slim River. Lorong kiri ditutup. Trafik… https://t.co/H53Kn7IMdF",FALSE,0,NA,2019-11-07 01:50:18,TRUE,NA,"1192257937978220544",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"9:40hrs Awas! Kemalangan Km 451.8 arah Selatan dari Rawang (S) ke Sungai Buloh Hospital. Tiada lorong terhalang. Tr… https://t.co/JiO0nIQZOg",FALSE,1,NA,2019-11-07 01:41:00,TRUE,NA,"1192255600283070469",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"9:38hrs Trafik perlahan dari Jelapang menuju ke Ipoh Utara.Aliran trafik tinggi. @LLMinfotrafik",FALSE,1,NA,2019-11-07 01:39:31,FALSE,NA,"1192255223676325889",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"9:22hrs Status terkini,kenderaan terlibat telah dialihkan ke lorong kecemasan.Trafik masih perlahan.Pandu berhati-h… https://t.co/FVdKe50sY4",FALSE,1,NA,2019-11-07 01:23:04,TRUE,NA,"1192251087421616128",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"9:18hrs Kerja penyelenggaraan Km 29.1 - Km 27.8 arah Selatan dari Sedenak ke Kulai. Lorong kanan ditutup. Trafik pe… https://t.co/pBMa3XlZtJ",FALSE,0,NA,2019-11-07 01:18:32,TRUE,NA,"1192249946931703811",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
